user,repo,fun_exported
jrnold,ggthemes,scale_colour_solarized
jrnold,ggthemes,scale_colour_stata
jrnold,ggthemes,scale_colour_tableau
jrnold,ggthemes,scale_colour_wsj
jrnold,ggthemes,scale_fill_calc
jrnold,ggthemes,scale_fill_canva
jrnold,ggthemes,scale_fill_colorblind
jrnold,ggthemes,scale_fill_continuous_tableau
jrnold,ggthemes,scale_fill_economist
jrnold,ggthemes,scale_fill_excel
jrnold,ggthemes,scale_fill_excel_new
jrnold,ggthemes,scale_fill_few
jrnold,ggthemes,scale_fill_fivethirtyeight
jrnold,ggthemes,scale_fill_gdocs
jrnold,ggthemes,scale_fill_gradient2_tableau
jrnold,ggthemes,scale_fill_gradient_tableau
jrnold,ggthemes,scale_fill_hc
jrnold,ggthemes,scale_fill_pander
jrnold,ggthemes,scale_fill_ptol
jrnold,ggthemes,scale_fill_solarized
jrnold,ggthemes,scale_fill_stata
jrnold,ggthemes,scale_fill_tableau
jrnold,ggthemes,scale_fill_wsj
jrnold,ggthemes,scale_linetype_stata
jrnold,ggthemes,scale_shape_calc
jrnold,ggthemes,scale_shape_circlefill
jrnold,ggthemes,scale_shape_cleveland
jrnold,ggthemes,scale_shape_few
jrnold,ggthemes,scale_shape_stata
jrnold,ggthemes,scale_shape_tableau
jrnold,ggthemes,scale_shape_tremmel
jrnold,ggthemes,show_linetypes
jrnold,ggthemes,show_shapes
jrnold,ggthemes,smart_digits
jrnold,ggthemes,smart_digits_format
jrnold,ggthemes,solarized_pal
jrnold,ggthemes,stat_fivenumber
jrnold,ggthemes,stata_linetype_pal
jrnold,ggthemes,stata_pal
jrnold,ggthemes,stata_shape_pal
jrnold,ggthemes,tableau_color_pal
jrnold,ggthemes,tableau_div_gradient_pal
jrnold,ggthemes,tableau_gradient_pal
jrnold,ggthemes,tableau_seq_gradient_pal
jrnold,ggthemes,tableau_shape_pal
jrnold,ggthemes,theme_base
jrnold,ggthemes,theme_calc
jrnold,ggthemes,theme_clean
jrnold,ggthemes,theme_economist
jrnold,ggthemes,theme_economist_white
jrnold,ggthemes,theme_excel
jrnold,ggthemes,theme_excel_new
jrnold,ggthemes,theme_few
jrnold,ggthemes,theme_fivethirtyeight
jrnold,ggthemes,theme_foundation
jrnold,ggthemes,theme_gdocs
jrnold,ggthemes,theme_hc
jrnold,ggthemes,theme_igray
jrnold,ggthemes,theme_map
jrnold,ggthemes,theme_pander
jrnold,ggthemes,theme_par
jrnold,ggthemes,theme_solarized
jrnold,ggthemes,theme_solarized_2
jrnold,ggthemes,theme_solid
jrnold,ggthemes,theme_stata
jrnold,ggthemes,theme_tufte
jrnold,ggthemes,theme_wsj
jrnold,ggthemes,tremmel_shape_pal
jrnold,ggthemes,wsj_pal
IndrajeetPatil,ggstatsplot,"""%>%"""
IndrajeetPatil,ggstatsplot,combine_plots
IndrajeetPatil,ggstatsplot,extract_caption
IndrajeetPatil,ggstatsplot,extract_stats
IndrajeetPatil,ggstatsplot,extract_subtitle
IndrajeetPatil,ggstatsplot,ggbarstats
IndrajeetPatil,ggstatsplot,ggbetweenstats
IndrajeetPatil,ggstatsplot,ggcoefstats
IndrajeetPatil,ggstatsplot,ggcorrmat
IndrajeetPatil,ggstatsplot,ggdotplotstats
IndrajeetPatil,ggstatsplot,gghistostats
IndrajeetPatil,ggstatsplot,ggpiestats
IndrajeetPatil,ggstatsplot,ggscatterstats
IndrajeetPatil,ggstatsplot,ggwithinstats
IndrajeetPatil,ggstatsplot,grouped_ggbarstats
IndrajeetPatil,ggstatsplot,grouped_ggbetweenstats
IndrajeetPatil,ggstatsplot,grouped_ggcorrmat
IndrajeetPatil,ggstatsplot,grouped_ggdotplotstats
IndrajeetPatil,ggstatsplot,grouped_gghistostats
IndrajeetPatil,ggstatsplot,grouped_ggpiestats
IndrajeetPatil,ggstatsplot,grouped_ggscatterstats
IndrajeetPatil,ggstatsplot,grouped_ggwithinstats
IndrajeetPatil,ggstatsplot,pairwise_comparisons
IndrajeetPatil,ggstatsplot,theme_ggstatsplot
brandmaier,ggx,gg_
brandmaier,ggx,gghelp
jtlandis,ggside,GeomXsideabline
jtlandis,ggside,GeomXsidebar
jtlandis,ggside,GeomXsideboxplot
jtlandis,ggside,GeomXsidecol
jtlandis,ggside,GeomXsidedensity
jtlandis,ggside,GeomXsidefunction
jtlandis,ggside,GeomXsidehline
jtlandis,ggside,GeomXsidelabel
jtlandis,ggside,GeomXsideline
jtlandis,ggside,GeomXsidepath
jtlandis,ggside,GeomXsidepoint
jtlandis,ggside,GeomXsidesegment
jtlandis,ggside,GeomXsidetext
jtlandis,ggside,GeomXsidetile
jtlandis,ggside,GeomXsideviolin
jtlandis,ggside,GeomXsidevline
jtlandis,ggside,GeomYsideabline
jtlandis,ggside,GeomYsidebar
jtlandis,ggside,GeomYsideboxplot
jtlandis,ggside,GeomYsidecol
jtlandis,ggside,GeomYsidedensity
jtlandis,ggside,GeomYsidefunction
jtlandis,ggside,GeomYsidehline
jtlandis,ggside,GeomYsidelabel
jtlandis,ggside,GeomYsideline
jtlandis,ggside,GeomYsidepath
jtlandis,ggside,GeomYsidepoint
jtlandis,ggside,GeomYsidesegment
jtlandis,ggside,GeomYsidetext
jtlandis,ggside,GeomYsidetile
jtlandis,ggside,GeomYsideviolin
jtlandis,ggside,GeomYsidevline
jtlandis,ggside,PositionRescale
jtlandis,ggside,StatSummarise
jtlandis,ggside,StatSummarize
jtlandis,ggside,as_ggside
jtlandis,ggside,as_ggsideCoord
jtlandis,ggside,as_ggsideFacet
jtlandis,ggside,as_ggside_layer
jtlandis,ggside,check_scales_collapse
jtlandis,ggside,geom_xsideabline
jtlandis,ggside,geom_xsidebar
jtlandis,ggside,geom_xsideboxplot
jtlandis,ggside,geom_xsidecol
jtlandis,ggside,geom_xsidedensity
jtlandis,ggside,geom_xsidefreqpoly
jtlandis,ggside,geom_xsidefunction
jtlandis,ggside,geom_xsidehistogram
jtlandis,ggside,geom_xsidehline
jtlandis,ggside,geom_xsidelabel
jtlandis,ggside,geom_xsideline
jtlandis,ggside,geom_xsidepath
jtlandis,ggside,geom_xsidepoint
jtlandis,ggside,geom_xsidesegment
jtlandis,ggside,geom_xsidetext
jtlandis,ggside,geom_xsidetile
jtlandis,ggside,geom_xsideviolin
jtlandis,ggside,geom_xsidevline
jtlandis,ggside,geom_ysideabline
jtlandis,ggside,geom_ysidebar
jtlandis,ggside,geom_ysideboxplot
jtlandis,ggside,geom_ysidecol
jtlandis,ggside,geom_ysidedensity
jtlandis,ggside,geom_ysidefreqpoly
jtlandis,ggside,geom_ysidefunction
jtlandis,ggside,geom_ysidehistogram
jtlandis,ggside,geom_ysidehline
jtlandis,ggside,geom_ysidelabel
jtlandis,ggside,geom_ysideline
jtlandis,ggside,geom_ysidepath
jtlandis,ggside,geom_ysidepoint
jtlandis,ggside,geom_ysidesegment
jtlandis,ggside,geom_ysidetext
jtlandis,ggside,geom_ysidetile
jtlandis,ggside,geom_ysideviolin
jtlandis,ggside,geom_ysidevline
jtlandis,ggside,ggside
jtlandis,ggside,ggside_coord
jtlandis,ggside,ggside_facet
jtlandis,ggside,ggside_geom
jtlandis,ggside,ggside_layer
jtlandis,ggside,ggside_layout
jtlandis,ggside,is.ggside
jtlandis,ggside,is.ggside_layer
jtlandis,ggside,is.ggside_options
jtlandis,ggside,is.ggside_scale
jtlandis,ggside,parse_side_aes
jtlandis,ggside,position_rescale
jtlandis,ggside,position_xrescale
jtlandis,ggside,position_yrescale
jtlandis,ggside,scale_xcolor_continuous
jtlandis,ggside,scale_xcolor_discrete
jtlandis,ggside,scale_xcolor_gradientn
jtlandis,ggside,scale_xcolor_manual
jtlandis,ggside,scale_xcolour_continuous
jtlandis,ggside,scale_xcolour_discrete
jtlandis,ggside,scale_xcolour_gradient
jtlandis,ggside,scale_xcolour_gradientn
jtlandis,ggside,scale_xcolour_hue
jtlandis,ggside,scale_xcolour_manual
jtlandis,ggside,scale_xfill_continuous
jtlandis,ggside,scale_xfill_discrete
jtlandis,ggside,scale_xfill_gradient
jtlandis,ggside,scale_xfill_gradientn
jtlandis,ggside,scale_xfill_hue
jtlandis,ggside,scale_xfill_manual
jtlandis,ggside,scale_xsidey_binned
jtlandis,ggside,scale_xsidey_continuous
jtlandis,ggside,scale_xsidey_discrete
jtlandis,ggside,scale_xsidey_log10
jtlandis,ggside,scale_xsidey_reverse
jtlandis,ggside,scale_xsidey_sqrt
jtlandis,ggside,scale_ycolor_continuous
jtlandis,ggside,scale_ycolor_discrete
jtlandis,ggside,scale_ycolor_gradientn
jtlandis,ggside,scale_ycolor_manual
jtlandis,ggside,scale_ycolour_continuous
jtlandis,ggside,scale_ycolour_discrete
jtlandis,ggside,scale_ycolour_gradient
jtlandis,ggside,scale_ycolour_gradientn
jtlandis,ggside,scale_ycolour_hue
jtlandis,ggside,scale_ycolour_manual
jtlandis,ggside,scale_yfill_continuous
jtlandis,ggside,scale_yfill_discrete
jtlandis,ggside,scale_yfill_gradient
jtlandis,ggside,scale_yfill_gradientn
jtlandis,ggside,scale_yfill_hue
jtlandis,ggside,scale_yfill_manual
jtlandis,ggside,scale_ysidex_binned
jtlandis,ggside,scale_ysidex_continuous
jtlandis,ggside,scale_ysidex_discrete
jtlandis,ggside,scale_ysidex_log10
jtlandis,ggside,scale_ysidex_reverse
jtlandis,ggside,scale_ysidex_sqrt
jtlandis,ggside,sidePanelLayout
jtlandis,ggside,stat_summarise
jtlandis,ggside,stat_summarize
jtlandis,ggside,stat_xsidefunction
jtlandis,ggside,stat_ysidefunction
jtlandis,ggside,theme_ggside_bw
jtlandis,ggside,theme_ggside_classic
jtlandis,ggside,theme_ggside_dark
jtlandis,ggside,theme_ggside_gray
jtlandis,ggside,theme_ggside_grey
jtlandis,ggside,theme_ggside_light
jtlandis,ggside,theme_ggside_linedraw
jtlandis,ggside,theme_ggside_minimal
jtlandis,ggside,theme_ggside_void
corybrunson,ggalluvial,GeomAlluvium
corybrunson,ggalluvial,GeomFlow
corybrunson,ggalluvial,GeomLode
corybrunson,ggalluvial,GeomStratum
corybrunson,ggalluvial,StatAlluvium
corybrunson,ggalluvial,StatFlow
corybrunson,ggalluvial,StatStratum
corybrunson,ggalluvial,data_to_alluvium
corybrunson,ggalluvial,geom_alluvium
corybrunson,ggalluvial,geom_flow
corybrunson,ggalluvial,geom_lode
corybrunson,ggalluvial,geom_stratum
corybrunson,ggalluvial,is_alluvia_form
corybrunson,ggalluvial,is_alluvial
corybrunson,ggalluvial,is_alluvial_alluvia
corybrunson,ggalluvial,is_alluvial_lodes
corybrunson,ggalluvial,is_lodes_form
corybrunson,ggalluvial,lode_backfront
corybrunson,ggalluvial,lode_backward
corybrunson,ggalluvial,lode_forward
corybrunson,ggalluvial,lode_frontback
corybrunson,ggalluvial,lode_leftright
corybrunson,ggalluvial,lode_leftward
corybrunson,ggalluvial,lode_rightleft
corybrunson,ggalluvial,lode_rightward
corybrunson,ggalluvial,lode_zagzig
corybrunson,ggalluvial,lode_zigzag
corybrunson,ggalluvial,positions_to_flow
corybrunson,ggalluvial,self_adjoin
corybrunson,ggalluvial,stat_alluvium
corybrunson,ggalluvial,stat_flow
corybrunson,ggalluvial,stat_stratum
corybrunson,ggalluvial,to_alluvia
corybrunson,ggalluvial,to_alluvia_form
corybrunson,ggalluvial,to_lodes
corybrunson,ggalluvial,to_lodes_form
thomasp85,patchwork,align_patches
thomasp85,patchwork,align_plots
thomasp85,patchwork,area
thomasp85,patchwork,free
thomasp85,patchwork,get_dim
thomasp85,patchwork,get_max_dim
thomasp85,patchwork,guide_area
thomasp85,patchwork,inset_element
thomasp85,patchwork,patchGrob
thomasp85,patchwork,patchworkGrob
thomasp85,patchwork,plot_annotation
thomasp85,patchwork,plot_layout
thomasp85,patchwork,plot_spacer
thomasp85,patchwork,set_dim
thomasp85,patchwork,wrap_elements
thomasp85,patchwork,wrap_ggplot_grob
thomasp85,patchwork,wrap_plots
thomasp85,patchwork,wrap_table
const-ae,ggsignif,geom_signif
const-ae,ggsignif,stat_signif
malcolmbarrett,ggdag,"""%>%"""
malcolmbarrett,ggdag,"""label<-"""
malcolmbarrett,ggdag,"""update_dag<-"""
malcolmbarrett,ggdag,"""update_dag_data<-"""
malcolmbarrett,ggdag,activate_collider_paths
malcolmbarrett,ggdag,adjust_for
malcolmbarrett,ggdag,aes_dag
malcolmbarrett,ggdag,as_tidy_dagitty
malcolmbarrett,ggdag,butterfly_bias
malcolmbarrett,ggdag,collider_triangle
malcolmbarrett,ggdag,confounder_triangle
malcolmbarrett,ggdag,control_for
malcolmbarrett,ggdag,coords2df
malcolmbarrett,ggdag,coords2list
malcolmbarrett,ggdag,dag
malcolmbarrett,ggdag,dag_adjustment_sets
malcolmbarrett,ggdag,dag_label
malcolmbarrett,ggdag,dag_paths
malcolmbarrett,ggdag,dag_prune
malcolmbarrett,ggdag,dag_saturate
malcolmbarrett,ggdag,dagify
malcolmbarrett,ggdag,expand_plot
malcolmbarrett,ggdag,filter
malcolmbarrett,ggdag,geom_dag
malcolmbarrett,ggdag,geom_dag_collider_edges
malcolmbarrett,ggdag,geom_dag_edges
malcolmbarrett,ggdag,geom_dag_edges_arc
malcolmbarrett,ggdag,geom_dag_edges_diagonal
malcolmbarrett,ggdag,geom_dag_edges_fan
malcolmbarrett,ggdag,geom_dag_edges_link
malcolmbarrett,ggdag,geom_dag_label
malcolmbarrett,ggdag,geom_dag_label_repel
malcolmbarrett,ggdag,geom_dag_label_repel2
malcolmbarrett,ggdag,geom_dag_node
malcolmbarrett,ggdag,geom_dag_point
malcolmbarrett,ggdag,geom_dag_text
malcolmbarrett,ggdag,geom_dag_text_repel
malcolmbarrett,ggdag,ggdag
malcolmbarrett,ggdag,ggdag_adjacent
malcolmbarrett,ggdag,ggdag_adjust
malcolmbarrett,ggdag,ggdag_adjustment_set
malcolmbarrett,ggdag,ggdag_ancestors
malcolmbarrett,ggdag,ggdag_butterfly_bias
malcolmbarrett,ggdag,ggdag_canonical
malcolmbarrett,ggdag,ggdag_children
malcolmbarrett,ggdag,ggdag_classic
malcolmbarrett,ggdag,ggdag_collider
malcolmbarrett,ggdag,ggdag_collider_triangle
malcolmbarrett,ggdag,ggdag_conditional_independence
malcolmbarrett,ggdag,ggdag_confounder_triangle
malcolmbarrett,ggdag,ggdag_dconnected
malcolmbarrett,ggdag,ggdag_descendants
malcolmbarrett,ggdag,ggdag_drelationship
malcolmbarrett,ggdag,ggdag_dseparated
malcolmbarrett,ggdag,ggdag_equivalent_class
malcolmbarrett,ggdag,ggdag_equivalent_dags
malcolmbarrett,ggdag,ggdag_exogenous
malcolmbarrett,ggdag,ggdag_instrumental
malcolmbarrett,ggdag,ggdag_m_bias
malcolmbarrett,ggdag,ggdag_markov_blanket
malcolmbarrett,ggdag,ggdag_mediation_triangle
malcolmbarrett,ggdag,ggdag_parents
malcolmbarrett,ggdag,ggdag_paths
malcolmbarrett,ggdag,ggdag_paths_fan
malcolmbarrett,ggdag,ggdag_status
malcolmbarrett,ggdag,has_labels
malcolmbarrett,ggdag,is.tidy_dagitty
malcolmbarrett,ggdag,is_collider
malcolmbarrett,ggdag,is_confounder
malcolmbarrett,ggdag,is_downstream_collider
malcolmbarrett,ggdag,label
malcolmbarrett,ggdag,m_bias
malcolmbarrett,ggdag,mediation_triangle
malcolmbarrett,ggdag,node_adjacent
malcolmbarrett,ggdag,node_ancestors
malcolmbarrett,ggdag,node_canonical
malcolmbarrett,ggdag,node_children
malcolmbarrett,ggdag,node_collider
malcolmbarrett,ggdag,node_dconnected
malcolmbarrett,ggdag,node_descendants
malcolmbarrett,ggdag,node_drelationship
malcolmbarrett,ggdag,node_dseparated
malcolmbarrett,ggdag,node_equivalent_class
malcolmbarrett,ggdag,node_equivalent_dags
malcolmbarrett,ggdag,node_exogenous
malcolmbarrett,ggdag,node_instrumental
malcolmbarrett,ggdag,node_markov_blanket
malcolmbarrett,ggdag,node_parents
malcolmbarrett,ggdag,node_status
malcolmbarrett,ggdag,pull_dag
malcolmbarrett,ggdag,pull_dag_data
malcolmbarrett,ggdag,query_conditional_independence
malcolmbarrett,ggdag,remove_axes
malcolmbarrett,ggdag,remove_grid
malcolmbarrett,ggdag,scale_adjusted
malcolmbarrett,ggdag,scale_dag
malcolmbarrett,ggdag,simulate_data
malcolmbarrett,ggdag,tbl_df.tidy_daggity
malcolmbarrett,ggdag,test_conditional_independence
malcolmbarrett,ggdag,theme_dag
malcolmbarrett,ggdag,theme_dag_blank
malcolmbarrett,ggdag,theme_dag_gray
malcolmbarrett,ggdag,theme_dag_gray_grid
malcolmbarrett,ggdag,theme_dag_grey
malcolmbarrett,ggdag,theme_dag_grey_grid
malcolmbarrett,ggdag,theme_dag_grid
malcolmbarrett,ggdag,tidy_dagitty
malcolmbarrett,ggdag,time_ordered_coords
malcolmbarrett,ggdag,update_dag
ProjectMOSAIC,ggformula,"""var_label<-"""
ProjectMOSAIC,ggformula,GeomLm
ProjectMOSAIC,ggformula,StatAsh
ProjectMOSAIC,ggformula,StatFitdistr
ProjectMOSAIC,ggformula,StatLm
ProjectMOSAIC,ggformula,StatQqline
ProjectMOSAIC,ggformula,StatSpline
ProjectMOSAIC,ggformula,df_stats
ProjectMOSAIC,ggformula,discrete_breaks
ProjectMOSAIC,ggformula,geom_ash
ProjectMOSAIC,ggformula,geom_lm
ProjectMOSAIC,ggformula,geom_spline
ProjectMOSAIC,ggformula,get_variable_labels
ProjectMOSAIC,ggformula,gf_abline
ProjectMOSAIC,ggformula,gf_area
ProjectMOSAIC,ggformula,gf_ash
ProjectMOSAIC,ggformula,gf_bar
ProjectMOSAIC,ggformula,gf_barh
ProjectMOSAIC,ggformula,gf_bin2d
ProjectMOSAIC,ggformula,gf_blank
ProjectMOSAIC,ggformula,gf_boxplot
ProjectMOSAIC,ggformula,gf_boxploth
ProjectMOSAIC,ggformula,gf_coefline
ProjectMOSAIC,ggformula,gf_col
ProjectMOSAIC,ggformula,gf_colh
ProjectMOSAIC,ggformula,gf_contour
ProjectMOSAIC,ggformula,gf_contour_filled
ProjectMOSAIC,ggformula,gf_count
ProjectMOSAIC,ggformula,gf_counts
ProjectMOSAIC,ggformula,gf_countsh
ProjectMOSAIC,ggformula,gf_crossbar
ProjectMOSAIC,ggformula,gf_crossbarh
ProjectMOSAIC,ggformula,gf_curve
ProjectMOSAIC,ggformula,gf_dens
ProjectMOSAIC,ggformula,gf_dens2
ProjectMOSAIC,ggformula,gf_density
ProjectMOSAIC,ggformula,gf_density2d
ProjectMOSAIC,ggformula,gf_density2d_filled
ProjectMOSAIC,ggformula,gf_density_2d
ProjectMOSAIC,ggformula,gf_density_2d_filled
ProjectMOSAIC,ggformula,gf_density_ridgeline_gradient
ProjectMOSAIC,ggformula,gf_density_ridges
ProjectMOSAIC,ggformula,gf_density_ridges2
ProjectMOSAIC,ggformula,gf_density_ridges_gradient
ProjectMOSAIC,ggformula,gf_dhistogram
ProjectMOSAIC,ggformula,gf_dhistogramh
ProjectMOSAIC,ggformula,gf_dist
ProjectMOSAIC,ggformula,gf_dotplot
ProjectMOSAIC,ggformula,gf_ecdf
ProjectMOSAIC,ggformula,gf_ellipse
ProjectMOSAIC,ggformula,gf_empty
ProjectMOSAIC,ggformula,gf_errorbar
ProjectMOSAIC,ggformula,gf_errorbarh
ProjectMOSAIC,ggformula,gf_facet_grid
ProjectMOSAIC,ggformula,gf_facet_wrap
ProjectMOSAIC,ggformula,gf_fitdistr
ProjectMOSAIC,ggformula,gf_frame
ProjectMOSAIC,ggformula,gf_freqpoly
ProjectMOSAIC,ggformula,gf_fun
ProjectMOSAIC,ggformula,gf_fun2d
ProjectMOSAIC,ggformula,gf_fun_2d
ProjectMOSAIC,ggformula,gf_fun_contour
ProjectMOSAIC,ggformula,gf_fun_tile
ProjectMOSAIC,ggformula,gf_function
ProjectMOSAIC,ggformula,gf_function2d
ProjectMOSAIC,ggformula,gf_function_2d
ProjectMOSAIC,ggformula,gf_function_contour
ProjectMOSAIC,ggformula,gf_function_tile
ProjectMOSAIC,ggformula,gf_hex
ProjectMOSAIC,ggformula,gf_histogram
ProjectMOSAIC,ggformula,gf_hline
ProjectMOSAIC,ggformula,gf_jitter
ProjectMOSAIC,ggformula,gf_label
ProjectMOSAIC,ggformula,gf_labs
ProjectMOSAIC,ggformula,gf_lims
ProjectMOSAIC,ggformula,gf_line
ProjectMOSAIC,ggformula,gf_linerange
ProjectMOSAIC,ggformula,gf_linerangeh
ProjectMOSAIC,ggformula,gf_lm
ProjectMOSAIC,ggformula,gf_path
ProjectMOSAIC,ggformula,gf_percents
ProjectMOSAIC,ggformula,gf_percentsh
ProjectMOSAIC,ggformula,gf_plot
ProjectMOSAIC,ggformula,gf_point
ProjectMOSAIC,ggformula,gf_pointrange
ProjectMOSAIC,ggformula,gf_pointrangeh
ProjectMOSAIC,ggformula,gf_polygon
ProjectMOSAIC,ggformula,gf_props
ProjectMOSAIC,ggformula,gf_propsh
ProjectMOSAIC,ggformula,gf_qq
ProjectMOSAIC,ggformula,gf_qqline
ProjectMOSAIC,ggformula,gf_qqstep
ProjectMOSAIC,ggformula,gf_quantile
ProjectMOSAIC,ggformula,gf_raster
ProjectMOSAIC,ggformula,gf_rect
ProjectMOSAIC,ggformula,gf_refine
ProjectMOSAIC,ggformula,gf_relabel
ProjectMOSAIC,ggformula,gf_ribbon
ProjectMOSAIC,ggformula,gf_ridgeline
ProjectMOSAIC,ggformula,gf_rug
ProjectMOSAIC,ggformula,gf_rugx
ProjectMOSAIC,ggformula,gf_rugy
ProjectMOSAIC,ggformula,gf_segment
ProjectMOSAIC,ggformula,gf_sf
ProjectMOSAIC,ggformula,gf_sina
ProjectMOSAIC,ggformula,gf_smooth
ProjectMOSAIC,ggformula,gf_spline
ProjectMOSAIC,ggformula,gf_spoke
ProjectMOSAIC,ggformula,gf_step
ProjectMOSAIC,ggformula,gf_summary
ProjectMOSAIC,ggformula,gf_text
ProjectMOSAIC,ggformula,gf_theme
ProjectMOSAIC,ggformula,gf_tile
ProjectMOSAIC,ggformula,gf_violin
ProjectMOSAIC,ggformula,gf_violinh
ProjectMOSAIC,ggformula,gf_vline
ProjectMOSAIC,ggformula,layer_factory
ProjectMOSAIC,ggformula,makeFun
ProjectMOSAIC,ggformula,na.warn
ProjectMOSAIC,ggformula,percs_by_group
ProjectMOSAIC,ggformula,props_by_group
